cl,DE,mira
cl,DE,beetzsee center
cl,DE,gesundbrunnen-center
cl,DE,linden-center
cl,DE,famila einkaufsland wechloy
cl,DE,europa-galerie saarbrücken
cl,DE,city-galerie
cl,DE,east side mall
cl,DE,glacis-galerie
cl,DE,mercaden böblingen
cl,DE,forum wetzlar
cl,DE,das gerber
cl,DE,schwabengalerie
cl,DE,südring center
cl,DE,münster-arkaden
cl,DE,city-galerie
cl,DE,city center eisenhüttenstadt
cl,DE,schönhauser allee arcaden
cl,DE,remspark
cl,DE,emspark
cl,DE,dollartcenter
cl,DE,anger 1
cl,DE,düsseldorf arcaden
cl,DE,forum allgäu
cl,DE,regensburg arcaden
cl,DE,holsten-galerie neumünster
cl,DE,stadtgalerie schweinfurt
cl,DE,lago[73]
cl,DE,forum hanau
cl,DE,hallen am borsigturm
cl,DE,neutor-galerie
cl,DE,erlangen arcaden
cl,DE,thüringen park
cl,DE,rathaus-galerie hagen
cl,DE,rathauspassagen
cl,DE,carré bad cannstatt
cl,DE,hochland-center
cl,DE,rathaus-galerie wuppertal
cl,DE,neckar center
cl,DE,aachen arkaden
cl,DE,tempelhofer hafen
cl,DE,pösna-park
cl,DE,allee-center
cl,DE,reschop carré
cl,DE,city center landshut
cl,DE,q 6 q 7 mannheim
cl,DE,elster park
cl,DE,k in lautern
cl,DE,allee-center
cl,DE,rathaus-center
cl,DE,schwabencenter
cl,DE,zentrum schöneweide
cl,DE,rotmain-center bayreuth
cl,DE,königsgalerie duisburg
cl,DE,kö-galerie
cl,DE,forum mittelrhein
cl,DE,luisenforum
cl,DE,city-galerie
cl,DE,allee-center essen
cl,DE,schlosspark-center
cl,DE,blechen carré
cl,DE,stadt-galerie
cl,DE,sevens center
cl,DE,pep torgau
cl,DE,müggelpark
cl,DE,schadow-arkaden
cl,DE,lahoma living plaza
cl,DE,südring-center
cl,DE,flair
cl,DE,city center hanau
cl,DE,daseinstein
cl,DE,neustädter (ehemals galerie neustädter tor)
cl,DE,lookentor
cl,DE,oder-center
cl,DE,cottbus center
cl,DE,westfalen einkaufszentrum (wez)
cl,DE,vita-center
cl,DE,emsgalerie
cl,DE,flensburg galerie
cl,DE,schlössle-galerie
cl,DE,clemens-galerien
cl,DE,arena einkaufspark
cl,DE,schloss-straßen-center
cl,DE,cano singen
cl,DE,kaiser passage
cl,DE,luisencenter
cl,DE,dessau-center
cl,DE,brawo carree salzgitter
cl,DE,kamp-promenade
cl,DE,hofstatt
cl,DE,bahnhofspassage
cl,DE,forum gummersbach
cl,DE,stadtcenter düren
cl,DE,röthenbach-center
cl,DE,spitzkrug multi center
cl,DE,promenaden hauptbahnhof
cl,DE,city-point
cl,DE,seerhein-center
cl,DE,kröpeliner tor center
cl,DE,stadt-galerie
cl,DE,fünf höfe
cl,DE,neuermarkt
cl,DE,einkaufsbahnhof nürnberg hbf
cl,DE,bahnhofcenter gelsenkirchen
cl,DE,stadtgalerie heilbronn
cl,DE,zwickau arcaden
cl,DE,rathaus-center
cl,DE,marktplatz-center
cl,DE,norder tor
cl,DE,rathaus galerie
cl,DE,schlosshöfe
cl,DE,admira-center
cl,DE,lausitz center
cl,DE,hachepark
cl,DE,schwanenmarkt
cl,DE,city rondell
cl,DE,spree galerie
fd,DE,mcdonald’s
fd,DE,burger king
fd,DE,kfc
fd,DE,subway
fd,DE,nordsee
fd,DE,vapiano
fd,DE,hans im glück
fd,DE,peter pane
fd,DE,l’osteria
fd,DE,alex
fd,DE,block house
fd,DE,maredo
fd,DE,five guys
fd,DE,domino’s pizza
fd,DE,pizza hut
fd,DE,call a pizza
fd,DE,joey’s pizza
fd,DE,smileys
fd,DE,hallo pizza
fd,DE,taco bell
fd,DE,dean & david
fd,DE,moschmosch
fd,DE,sausalitos
fd,DE,enchilada
fd,DE,mongo’s
fd,DE,le crobag
fd,DE,backwerk
fd,DE,ditsch
fd,DE,kamps
fd,DE,bäckerei junge
fd,DE,cinnamood
fd,DE,burgermeister
fd,DE,pommes freunde
fd,DE,hans im glück
fd,DE,burgerheart
fd,DE,burgerladen
fd,DE,hans im glück
fd,DE,frittenwerk
fd,DE,dean & david
fd,DE,eat happy
fd,DE,asia hung
fd,DE,mr. phung
fd,DE,viet bowl
fd,DE,asia quick
fd,DE,royal donuts
fd,DE,dunkin’
fd,DE,starbucks
fd,DE,coffee fellows
fd,DE,tchibo
fd,DE,balzac coffee
fd,DE,einstein kaffee
fd,DE,segafredo
fd,DE,espresso house
fd,DE,nordsee fischbar
fd,DE,kochlöffel
fd,DE,serways
fd,DE,marché mövenpick
fd,DE,autogrill
fd,DE,pizza & pasta
fd,DE,risa chicken
fd,DE,hooters
fd,DE,hard rock cafe
fd,DE,dean & david
fd,DE,vapiano
fd,DE,hans im glück
fd,DE,peter pane
fd,DE,l’osteria
fd,DE,aposto
fd,DE,amrest (verschiedene marken)
fd,DE,asia gourmet
fd,DE,yorma’s
fd,DE,kfc
fd,DE,mccafé
fd,DE,five guys
fd,DE,domino’s
fd,DE,pizza hut
fd,DE,call a pizza
fd,DE,smashburger
fd,DE,burger vision
fd,DE,burgeramt
fd,DE,burgerlich
fd,DE,heimwerk
fd,DE,andechser am dom
fd,DE,extrablatt
fd,DE,café extrablatt
fd,DE,müller’s restaurant
fd,DE,restaurant asia wok
fd,DE,asia bistro
fd,DE,china imbiss
fd,DE,wurst-basar
fd,DE,curry 36
fd,DE,curry & co
fd,DE,best worscht in town
fd,DE,nordsee
